reference_text,original_transcription,adjusted_transcription,original_confidence,adjusted_confidence,original_duration,adjusted_duration,original_wer,adjusted_wer,phoneme_analysis,wav_file
MOTHER SEWS YELLOW GINGHAM APRONS,MALUTLOS YELO GINGHIM APRINC,MAZU SOS YELOW KINGHAM APRONCE,"{'mean_confidence': 0.9387801289558411, 'min_confidence': 0.2715460956096649, 'max_confidence': 0.9999949932098389}","{'mean_confidence': 0.953743040561676, 'min_confidence': 0.23216378688812256, 'max_confidence': 0.9999939203262329}",6.45,5.7178125,1.0,1.0,"{'original_duration': 6.45, 'adjusted_duration': 5.7178125, 'phoneme_stats': {'noi': {'count': 4, 'total_original_duration': 4.4651250000000005, 'total_adjusted_duration': 4.83897765345408, 'tempo_ratio': 0.922741397}, 'm': {'count': 2, 'total_original_duration': 0.9163749999999999, 'total_adjusted_duration': 0.7410534606062842, 'tempo_ratio': 1.236584199}, 'ah': {'count': 3, 'total_original_duration': 1.130125, 'total_adjusted_duration': 0.7117500052210222, 'tempo_ratio': 1.58781172}, 'dh': {'count': 1, 'total_original_duration': 0.289375, 'total_adjusted_duration': 0.1999147075256188, 'tempo_ratio': 1.447492301}, 'er': {'count': 1, 'total_original_duration': 0.758, 'total_adjusted_duration': 0.5543290639050217, 'tempo_ratio': 1.36741883}, 's': {'count': 1, 'total_original_duration': 0.7579375, 'total_adjusted_duration': 0.6250524818329823, 'tempo_ratio': 1.212598177}, 'ow': {'count': 2, 'total_original_duration': 2.8320625, 'total_adjusted_duration': 2.579500904404793, 'tempo_ratio': 1.097911032}, 'z': {'count': 2, 'total_original_duration': 1.65375, 'total_adjusted_duration': 1.1101142872173955, 'tempo_ratio': 1.489711482}, 'y': {'count': 1, 'total_original_duration': 0.5168125, 'total_adjusted_duration': 0.40006710003392837, 'tempo_ratio': 1.291814548}, 'eh': {'count': 1, 'total_original_duration': 0.441, 'total_adjusted_duration': 0.3394005987634559, 'tempo_ratio': 1.299349505}, 'l': {'count': 1, 'total_original_duration': 0.3445, 'total_adjusted_duration': 0.28469121845442485, 'tempo_ratio': 1.210082987}, 'gcl': {'count': 1, 'total_original_duration': 0.36525, 'total_adjusted_duration': 0.34716905445249246, 'tempo_ratio': 1.052081098}, 'g': {'count': 2, 'total_original_duration': 0.5236875000000001, 'total_adjusted_duration': 0.44874406571293146, 'tempo_ratio': 1.167007076}, 'ih': {'count': 1, 'total_original_duration': 0.39275, 'total_adjusted_duration': 0.3168607821435757, 'tempo_ratio': 1.239503347}, 'ng': {'count': 1, 'total_original_duration': 0.3031875, 'total_adjusted_duration': 0.2175277601690055, 'tempo_ratio': 1.393787624}, 'ey': {'count': 1, 'total_original_duration': 0.7924375, 'total_adjusted_duration': 0.6931616237594063, 'tempo_ratio': 1.14322183}, 'pcl': {'count': 1, 'total_original_duration': 0.1585, 'total_adjusted_duration': 0.11885788805957055, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.1585, 'total_adjusted_duration': 0.1174494715441427, 'tempo_ratio': 1.349516502}, 'r': {'count': 1, 'total_original_duration': 0.303125, 'total_adjusted_duration': 0.2734461852287446, 'tempo_ratio': 1.108536218}, 'n': {'count': 1, 'total_original_duration': 0.64775, 'total_adjusted_duration': 0.5316681726384825, 'tempo_ratio': 1.218335107}}}",0226.wav
MUCH,RUNK,RUNK,"{'mean_confidence': 0.9727001786231995, 'min_confidence': 0.5690038800239563, 'max_confidence': 0.9999148845672607}","{'mean_confidence': 0.9745027422904968, 'min_confidence': 0.5612987875938416, 'max_confidence': 0.9999104738235474}",1.5,1.6255625,1.0,1.0,"{'original_duration': 1.5, 'adjusted_duration': 1.6255625, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.916, 'total_adjusted_duration': 2.0764214179934535, 'tempo_ratio': 0.922741397}, 'm': {'count': 1, 'total_original_duration': 0.349125, 'total_adjusted_duration': 0.28233014806620543, 'tempo_ratio': 1.236584199}, 'ah': {'count': 1, 'total_original_duration': 0.587625, 'total_adjusted_duration': 0.37008481081119615, 'tempo_ratio': 1.58781172}, 'dcl': {'count': 1, 'total_original_duration': 0.68125, 'total_adjusted_duration': 0.6500584700040831, 'tempo_ratio': 1.047982653}, 'ch': {'count': 1, 'total_original_duration': 0.5790625, 'total_adjusted_duration': 0.5628908272218712, 'tempo_ratio': 1.028729679}}}",0227.wav
KNOW,NO,NO,"{'mean_confidence': 0.9871335625648499, 'min_confidence': 0.5834940075874329, 'max_confidence': 0.9999810457229614}","{'mean_confidence': 0.9973686337471008, 'min_confidence': 0.9727199077606201, 'max_confidence': 0.9999723434448242}",1.2,1.285875,1.0,1.0,"{'original_duration': 1.2, 'adjusted_duration': 1.285875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.0266875, 'total_adjusted_duration': 2.1963764783818407, 'tempo_ratio': 0.922741397}, 'n': {'count': 1, 'total_original_duration': 0.4258125, 'total_adjusted_duration': 0.34950359515495766, 'tempo_ratio': 1.218335107}, 'ow': {'count': 1, 'total_original_duration': 0.8379375, 'total_adjusted_duration': 0.7632107480271679, 'tempo_ratio': 1.097911032}}}",0228.wav
ROCK,RECK,RUCK,"{'mean_confidence': 0.9787320494651794, 'min_confidence': 0.6155739426612854, 'max_confidence': 0.9999133348464966}","{'mean_confidence': 0.9650191068649292, 'min_confidence': 0.37001487612724304, 'max_confidence': 0.9999233484268188}",1.5,1.476875,1.0,1.0,"{'original_duration': 1.5, 'adjusted_duration': 1.476875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.388, 'total_adjusted_duration': 1.5042134280662385, 'tempo_ratio': 0.922741397}, 'r': {'count': 1, 'total_original_duration': 0.8303125, 'total_adjusted_duration': 0.7490170248997674, 'tempo_ratio': 1.108536218}, 'aa': {'count': 1, 'total_original_duration': 0.9665, 'total_adjusted_duration': 0.7468127792334142, 'tempo_ratio': 1.294166392}, 'kcl': {'count': 1, 'total_original_duration': 0.5365, 'total_adjusted_duration': 0.3931373948086706, 'tempo_ratio': 1.364662856}, 'k': {'count': 1, 'total_original_duration': 0.396, 'total_adjusted_duration': 0.27792485902094843, 'tempo_ratio': 1.424845555}}}",0231.wav
JANE MAY EARN MORE MONEY BY WORKING HARD,THE AEMAY EVE MONT MUNDE BY WORKING HARD,THE A MAY EVR MON MYND BY WORKING HARDE,"{'mean_confidence': 0.9117574691772461, 'min_confidence': 0.3383341431617737, 'max_confidence': 0.9999922513961792}","{'mean_confidence': 0.9089401364326477, 'min_confidence': 0.21493080258369446, 'max_confidence': 0.9999841451644897}",6.15,5.359625,0.625,0.75,"{'original_duration': 6.15, 'adjusted_duration': 5.359625, 'phoneme_stats': {'noi': {'count': 3, 'total_original_duration': 3.8380624999999995, 'total_adjusted_duration': 4.15941293246216, 'tempo_ratio': 0.922741397}, 'jh': {'count': 1, 'total_original_duration': 0.7579375, 'total_adjusted_duration': 0.5699026685907175, 'tempo_ratio': 1.329942009}, 'ey': {'count': 2, 'total_original_duration': 1.8605, 'total_adjusted_duration': 1.627418188821674, 'tempo_ratio': 1.14322183}, 'n': {'count': 3, 'total_original_duration': 2.0326875, 'total_adjusted_duration': 1.6684141237670174, 'tempo_ratio': 1.218335107}, 'm': {'count': 3, 'total_original_duration': 1.832875, 'total_adjusted_duration': 1.4822080061205765, 'tempo_ratio': 1.236584199}, 'er': {'count': 2, 'total_original_duration': 0.985375, 'total_adjusted_duration': 0.720609500455687, 'tempo_ratio': 1.36741883}, 'ao': {'count': 1, 'total_original_duration': 0.606375, 'total_adjusted_duration': 0.5087005520800519, 'tempo_ratio': 1.192007749}, 'ah': {'count': 1, 'total_original_duration': 0.4065625, 'total_adjusted_duration': 0.25605208405943747, 'tempo_ratio': 1.58781172}, 'iy': {'count': 1, 'total_original_duration': 0.33075, 'total_adjusted_duration': 0.26183709124275234, 'tempo_ratio': 1.263190018}, 'bcl': {'count': 1, 'total_original_duration': 0.6270625, 'total_adjusted_duration': 0.5707494054628651, 'tempo_ratio': 1.098665183}, 'b': {'count': 1, 'total_original_duration': 0.323875, 'total_adjusted_duration': 0.2889065296536597, 'tempo_ratio': 1.121037314}, 'ay': {'count': 1, 'total_original_duration': 0.4065, 'total_adjusted_duration': 0.3915827698976655, 'tempo_ratio': 1.038094705}, 'w': {'count': 1, 'total_original_duration': 0.578875, 'total_adjusted_duration': 0.45599316593559996, 'tempo_ratio': 1.269481745}, 'kcl': {'count': 1, 'total_original_duration': 0.2549375, 'total_adjusted_duration': 0.18681354070649664, 'tempo_ratio': 1.364662856}, 'k': {'count': 1, 'total_original_duration': 0.1929375, 'total_adjusted_duration': 0.13540941284685412, 'tempo_ratio': 1.424845555}, 'ih': {'count': 1, 'total_original_duration': 0.3100625, 'total_adjusted_duration': 0.2501505951964162, 'tempo_ratio': 1.239503347}, 'ng': {'count': 1, 'total_original_duration': 0.42725, 'total_adjusted_duration': 0.3065388102484687, 'tempo_ratio': 1.393787624}, 'hh': {'count': 1, 'total_original_duration': 0.3445, 'total_adjusted_duration': 0.286183168026902, 'tempo_ratio': 1.2037745}, 'aa': {'count': 1, 'total_original_duration': 0.2480625, 'total_adjusted_duration': 0.19167743926393044, 'tempo_ratio': 1.294166392}, 'r': {'count': 1, 'total_original_duration': 0.5581875, 'total_adjusted_duration': 0.5035356454181273, 'tempo_ratio': 1.108536218}}}",0232.wav
SIGH,SY,SHY,"{'mean_confidence': 0.9669029712677002, 'min_confidence': 0.3850051760673523, 'max_confidence': 0.9999947547912598}","{'mean_confidence': 0.9431975483894348, 'min_confidence': 0.34217384457588196, 'max_confidence': 0.999993085861206}",1.8,1.93975,1.0,1.0,"{'original_duration': 1.8, 'adjusted_duration': 1.93975, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.656875, 'total_adjusted_duration': 2.8793278470414174, 'tempo_ratio': 0.922741397}, 's': {'count': 1, 'total_original_duration': 0.8430625, 'total_adjusted_duration': 0.6952529832147356, 'tempo_ratio': 1.212598177}, 'ay': {'count': 1, 'total_original_duration': 1.430625, 'total_adjusted_duration': 1.3781257077118028, 'tempo_ratio': 1.038094705}}}",0233.wav
TROOP,HO,SHO,"{'mean_confidence': 0.9410741329193115, 'min_confidence': 0.2907901406288147, 'max_confidence': 0.9998595714569092}","{'mean_confidence': 0.9159190654754639, 'min_confidence': 0.28256410360336304, 'max_confidence': 0.9997890591621399}",1.35,1.371125,1.0,1.0,"{'original_duration': 1.35, 'adjusted_duration': 1.371125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.8546874999999998, 'total_adjusted_duration': 2.0099753907540356, 'tempo_ratio': 0.922741397}, 'tcl': {'count': 1, 'total_original_duration': 0.283625, 'total_adjusted_duration': 0.25906163577997365, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.1570625, 'total_adjusted_duration': 0.1331035578425715, 'tempo_ratio': 1.180002267}, 'r': {'count': 1, 'total_original_duration': 0.2223125, 'total_adjusted_duration': 0.20054599605332876, 'tempo_ratio': 1.108536218}, 'uw': {'count': 1, 'total_original_duration': 0.5058125, 'total_adjusted_duration': 0.4366527106741172, 'tempo_ratio': 1.158386259}, 'pcl': {'count': 1, 'total_original_duration': 0.3601875, 'total_adjusted_duration': 0.27010173852023067, 'tempo_ratio': 1.333525293}, 'p': {'count': 1, 'total_original_duration': 0.3180625, 'total_adjusted_duration': 0.2356862621010025, 'tempo_ratio': 1.349516502}}}",0234.wav
ROOT,LAK,BACK,"{'mean_confidence': 0.929025411605835, 'min_confidence': 0.34869763255119324, 'max_confidence': 0.9996603727340698}","{'mean_confidence': 0.9421981573104858, 'min_confidence': 0.34531843662261963, 'max_confidence': 0.999613344669342}",1.2,1.1616875,1.0,1.0,"{'original_duration': 1.2, 'adjusted_duration': 1.1616875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.0661875, 'total_adjusted_duration': 1.155456451250989, 'tempo_ratio': 0.922741397}, 'r': {'count': 1, 'total_original_duration': 0.4734375, 'total_adjusted_duration': 0.4270834748675753, 'tempo_ratio': 1.108536218}, 'uw': {'count': 1, 'total_original_duration': 0.694875, 'total_adjusted_duration': 0.5998646777801601, 'tempo_ratio': 1.158386259}, 'tcl': {'count': 1, 'total_original_duration': 0.5926875, 'total_adjusted_duration': 0.5413577549804959, 'tempo_ratio': 1.09481668}, 't': {'count': 1, 'total_original_duration': 0.4666875, 'total_adjusted_duration': 0.39549712153222494, 'tempo_ratio': 1.180002267}}}",0235.wav
I SCRUBBED THE FLOORS THOROUGHLY,AS GRAD LOK FORAMS TER THE,ALC GRAD LO FRAMS TER THE,"{'mean_confidence': 0.908362090587616, 'min_confidence': 0.305454820394516, 'max_confidence': 0.9999831914901733}","{'mean_confidence': 0.9007376432418823, 'min_confidence': 0.32750508189201355, 'max_confidence': 0.9999843835830688}",4.5,4.23775,1.2,1.2,"{'original_duration': 4.5, 'adjusted_duration': 4.23775, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.5150625, 'total_adjusted_duration': 2.725641775883173, 'tempo_ratio': 0.922741397}, 'ay': {'count': 1, 'total_original_duration': 0.7304375, 'total_adjusted_duration': 0.7036328154664848, 'tempo_ratio': 1.038094705}, 's': {'count': 1, 'total_original_duration': 0.544375, 'total_adjusted_duration': 0.44893272175849563, 'tempo_ratio': 1.212598177}, 'kcl': {'count': 1, 'total_original_duration': 0.241125, 'total_adjusted_duration': 0.17669199314676737, 'tempo_ratio': 1.364662856}, 'k': {'count': 1, 'total_original_duration': 0.1860625, 'total_adjusted_duration': 0.13058432848885154, 'tempo_ratio': 1.424845555}, 'r': {'count': 2, 'total_original_duration': 0.716625, 'total_adjusted_duration': 0.6464606102748011, 'tempo_ratio': 1.108536218}, 'ah': {'count': 2, 'total_original_duration': 0.8130625, 'total_adjusted_duration': 0.5120648057692886, 'tempo_ratio': 1.58781172}, 'bcl': {'count': 1, 'total_original_duration': 0.2205, 'total_adjusted_duration': 0.2006980865616454, 'tempo_ratio': 1.098665183}, 'b': {'count': 1, 'total_original_duration': 0.227375, 'total_adjusted_duration': 0.2028255412736422, 'tempo_ratio': 1.121037314}, 'd': {'count': 1, 'total_original_duration': 0.11025, 'total_adjusted_duration': 0.0902194196678096, 'tempo_ratio': 1.222020718}, 'dh': {'count': 1, 'total_original_duration': 0.1585, 'total_adjusted_duration': 0.10949971885204521, 'tempo_ratio': 1.447492301}, 'f': {'count': 1, 'total_original_duration': 0.3445625, 'total_adjusted_duration': 0.2912588660044112, 'tempo_ratio': 1.183011198}, 'l': {'count': 2, 'total_original_duration': 0.5994375, 'total_adjusted_duration': 0.49536891803272654, 'tempo_ratio': 1.210082987}, 'ao': {'count': 1, 'total_original_duration': 0.48925, 'total_adjusted_duration': 0.41044196265539545, 'tempo_ratio': 1.192007749}, 'z': {'count': 1, 'total_original_duration': 1.3574375, 'total_adjusted_duration': 0.9112083221494565, 'tempo_ratio': 1.489711482}, 'dcl': {'count': 1, 'total_original_duration': 1.488375, 'total_adjusted_duration': 1.420228660979563, 'tempo_ratio': 1.047982653}, 't': {'count': 1, 'total_original_duration': 0.317, 'total_adjusted_duration': 0.2686435516822613, 'tempo_ratio': 1.180002267}, 'er': {'count': 1, 'total_original_duration': 0.4134375, 'total_adjusted_duration': 0.30234884216125646, 'tempo_ratio': 1.36741883}, 'ow': {'count': 1, 'total_original_duration': 0.447875, 'total_adjusted_duration': 0.4079337823795544, 'tempo_ratio': 1.097911032}, 'iy': {'count': 1, 'total_original_duration': 0.4548125, 'total_adjusted_duration': 0.36005073941298354, 'tempo_ratio': 1.263190018}}}",0236.wav
THIGH,DRY,DRY,"{'mean_confidence': 0.9572166800498962, 'min_confidence': 0.5067038536071777, 'max_confidence': 0.9999637603759766}","{'mean_confidence': 0.9558936357498169, 'min_confidence': 0.6563650965690613, 'max_confidence': 0.9999734163284302}",1.65,1.638125,1.0,1.0,"{'original_duration': 1.65, 'adjusted_duration': 1.638125, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 1.7657500000000002, 'total_adjusted_duration': 1.9135913981325365, 'tempo_ratio': 0.922741397}, 'th': {'count': 1, 'total_original_duration': 1.2505, 'total_adjusted_duration': 1.0972111369848694, 'tempo_ratio': 1.139707717}, 'ay': {'count': 1, 'total_original_duration': 1.508125, 'total_adjusted_duration': 1.452781709352809, 'tempo_ratio': 1.038094705}}}",0237.wav
THE TRAIN APPROACHED THE DEPOT SLOWLY,TO DRAIN OF BOLGH ED DO BOLT LOLY,TO DRAI O BOCH JE DO BOT SLOWLY,"{'mean_confidence': 0.921874463558197, 'min_confidence': 0.34530603885650635, 'max_confidence': 0.9999901056289673}","{'mean_confidence': 0.8912064433097839, 'min_confidence': 0.3564586937427521, 'max_confidence': 0.9999731779098511}",4.95,4.1204375,1.3333333333333333,1.1666666666666667,"{'original_duration': 4.95, 'adjusted_duration': 4.1204375, 'phoneme_stats': {'dcl': {'count': 3, 'total_original_duration': 2.3428125, 'total_adjusted_duration': 2.2355451145048675, 'tempo_ratio': 1.047982653}, 'dh': {'count': 2, 'total_original_duration': 0.42718749999999994, 'total_adjusted_duration': 0.29512246780509815, 'tempo_ratio': 1.447492301}, 'ah': {'count': 3, 'total_original_duration': 1.412625, 'total_adjusted_duration': 0.8896678253514844, 'tempo_ratio': 1.58781172}, 'tcl': {'count': 2, 'total_original_duration': 0.592625, 'total_adjusted_duration': 0.5413006677976444, 'tempo_ratio': 1.09481668}, 't': {'count': 2, 'total_original_duration': 0.503, 'total_adjusted_duration': 0.4262703674958279, 'tempo_ratio': 1.180002267}, 'r': {'count': 2, 'total_original_duration': 0.5305, 'total_adjusted_duration': 0.47855901447867716, 'tempo_ratio': 1.108536218}, 'ey': {'count': 1, 'total_original_duration': 0.544375, 'total_adjusted_duration': 0.4761761765868309, 'tempo_ratio': 1.14322183}, 'n': {'count': 1, 'total_original_duration': 0.275625, 'total_adjusted_duration': 0.22623086080043495, 'tempo_ratio': 1.218335107}, 'pcl': {'count': 2, 'total_original_duration': 0.33075, 'total_adjusted_duration': 0.24802679164481362, 'tempo_ratio': 1.333525293}, 'p': {'count': 2, 'total_original_duration': 0.5099375, 'total_adjusted_duration': 0.3778668132210806, 'tempo_ratio': 1.349516502}, 'ow': {'count': 3, 'total_original_duration': 2.466875, 'total_adjusted_duration': 2.246880601524004, 'tempo_ratio': 1.097911032}, 'ch': {'count': 1, 'total_original_duration': 0.5995, 'total_adjusted_duration': 0.5827575623002902, 'tempo_ratio': 1.028729679}, 'd': {'count': 1, 'total_original_duration': 0.227375, 'total_adjusted_duration': 0.18606476686592477, 'tempo_ratio': 1.222020718}, 'iy': {'count': 2, 'total_original_duration': 1.1920625, 'total_adjusted_duration': 0.9436921468769872, 'tempo_ratio': 1.263190018}, 's': {'count': 1, 'total_original_duration': 0.7855, 'total_adjusted_duration': 0.6477826001217879, 'tempo_ratio': 1.212598177}, 'l': {'count': 2, 'total_original_duration': 0.6615, 'total_adjusted_duration': 0.5466567228087142, 'tempo_ratio': 1.210082987}, 'noi': {'count': 1, 'total_original_duration': 0.213625, 'total_adjusted_duration': 0.23151123456098718, 'tempo_ratio': 0.922741397}}}",0238.wav
DEER,DEAR,DEAR,"{'mean_confidence': 0.9931154847145081, 'min_confidence': 0.7915471196174622, 'max_confidence': 0.9999897480010986}","{'mean_confidence': 0.99273681640625, 'min_confidence': 0.7417574524879456, 'max_confidence': 0.9999885559082031}",1.8,1.9041875,1.0,1.0,"{'original_duration': 1.8, 'adjusted_duration': 1.9041875, 'phoneme_stats': {'noi': {'count': 2, 'total_original_duration': 2.1613124999999997, 'total_adjusted_duration': 2.3422732599044758, 'tempo_ratio': 0.922741397}, 'dcl': {'count': 1, 'total_original_duration': 1.0065625, 'total_adjusted_duration': 0.9604762990289687, 'tempo_ratio': 1.047982653}, 'd': {'count': 1, 'total_original_duration': 0.286125, 'total_adjusted_duration': 0.23414087485217253, 'tempo_ratio': 1.222020718}, 'ih': {'count': 1, 'total_original_duration': 0.766375, 'total_adjusted_duration': 0.6182919972381486, 'tempo_ratio': 1.239503347}, 'r': {'count': 1, 'total_original_duration': 0.7204375, 'total_adjusted_duration': 0.6498998303364409, 'tempo_ratio': 1.108536218}}}",0239.wav
